,v1_unit,dlgn_unit,upper_bound,ampc,loss
632,1,1_1,0.1,0.01985,0.0708
633,1,1_1,0.1,0.02547,0.147
634,1,1_1,0.1,0.02148,0.0823
635,1,1_1,0.1,0.01855,0.0775
636,1,1_1,0.1,0.01682,0.0797
637,1,1_1,0.1,0.02979,0.0981
638,1,1_1,0.1,0.035,0.09357
639,1,1_1,0.1,0.02107,0.0722
640,1,1_1,0.1,0.02242,0.09216
641,1,1_1,0.1,0.02191,0.0801
642,1,1_1,0.1,0.01808,0.07166
643,1,1_1,0.1,0.02493,0.0887
644,1,1_1,0.1,0.0157,0.0728
645,1,1_1,0.1,0.01889,0.0973
646,1,1_1,0.1,0.02397,0.0777
647,1,1_1,0.1,0.0246,0.1317
648,1,1_1,0.1,0.01697,0.1407
649,1,1_1,0.1,0.01828,0.1288
650,1,1_1,0.1,0.02124,0.0817
651,1,1_1,0.1,0.02536,0.1056
652,1,1_1,0.1,0.01674,0.1282
653,1,1_1,0.1,0.02367,0.09033
654,1,1_1,0.1,0.01898,0.0946
655,1,1_1,0.1,0.02257,0.10706
656,1,1_1,0.1,0.01546,0.06976
657,1,1_1,0.1,0.014046,0.1351
658,1,1_1,0.1,0.02708,0.09717
659,1,1_1,0.1,0.02142,0.1016
660,1,1_1,0.1,0.01587,0.1305
661,1,1_1,0.1,0.01903,0.1517
662,1,1_1,0.1,0.02469,0.128
663,1,1_1,0.1,0.01868,0.07086
664,1,1_1,0.1,0.01845,0.0872
665,1,1_1,0.1,0.01645,0.0912
666,1,1_1,0.1,0.01799,0.069
667,1,1_1,0.1,0.02205,0.092
668,1,1_1,0.1,0.02667,0.1231
669,1,1_1,0.1,0.01958,0.0761
670,1,1_1,0.1,0.01942,0.0936
671,1,1_1,0.1,0.01932,0.1047
672,1,1_1,0.1,0.01752,0.1003
673,1,1_1,0.1,0.01689,0.0732
674,1,1_1,0.1,0.02164,0.07904
675,1,1_1,0.1,0.0241,0.0887
676,1,1_1,0.1,0.02562,0.1051
677,1,1_1,0.1,0.01833,0.083
678,1,1_1,0.1,0.01834,0.0724
679,1,1_1,0.1,0.01848,0.11145
680,1,1_1,0.1,0.0203,0.07495
681,1,1_1,0.1,0.01607,0.0961
682,1,1_1,0.1,0.02634,0.086
683,1,1_1,0.1,0.02017,0.08624
684,1,1_1,0.1,0.01791,0.08276
685,1,1_1,0.1,0.02834,0.08545
686,1,1_1,0.1,0.01996,0.1449
687,1,1_1,0.1,0.01717,0.0743
688,1,1_1,0.1,0.01906,0.073
689,1,1_1,0.1,0.01627,0.0736
690,1,1_1,0.1,0.02313,0.08417
691,1,1_1,0.1,0.02045,0.0867
692,1,1_1,0.1,0.0325,0.0864
693,1,1_1,0.1,0.02002,0.072
694,1,1_1,0.1,0.01587,0.09265
695,1,1_1,0.1,0.03125,0.1125
696,1,1_1,0.1,0.01755,0.07227
697,1,1_1,0.1,0.01949,0.08655
698,1,1_1,0.1,0.02014,0.0818
699,1,1_1,0.1,0.01622,0.0803
700,1,1_1,0.1,0.02216,0.1162
701,1,1_1,0.1,0.02286,0.075
702,1,1_1,0.1,0.01941,0.081
703,1,1_1,0.1,0.01599,0.1043
704,1,1_1,0.1,0.02423,0.09143
705,1,1_1,0.1,0.01465,0.0717
706,1,1_1,0.1,0.02301,0.09753
707,1,1_1,0.1,0.02136,0.12103
708,1,1_1,0.1,0.0183,0.0701
709,1,1_1,0.1,0.02045,0.09644
710,1,1_1,0.1,0.0198,0.07324
711,1,1_1,0.1,0.0214,0.07153
712,1,1_1,0.1,0.01929,0.09015
713,1,1_1,0.1,0.02039,0.07513
714,1,1_1,0.1,0.0205,0.10046
715,1,1_1,0.1,0.02042,0.1969
716,1,1_1,0.1,0.0196,0.0703
717,1,1_1,0.1,0.0168,0.07764
718,1,1_1,0.1,0.02367,0.07855
719,1,1_1,0.1,0.02827,0.1056
720,1,1_1,0.1,0.01527,0.119
721,1,1_1,0.1,0.01492,0.0732
722,1,1_1,0.1,0.01753,0.07635
723,1,1_1,0.1,0.0185,0.07825
724,1,1_1,0.1,0.01854,0.0755
725,1,1_1,0.1,0.02777,0.1046
726,1,1_1,0.1,0.02136,0.09644
727,1,1_1,0.1,0.0218,0.07434
728,1,1_1,0.1,0.01967,0.07526
729,1,1_1,0.1,0.0225,0.0927
730,1,1_1,0.1,0.01765,0.0923
731,1,1_1,0.1,0.01813,0.06946
732,1,1_1,0.1,0.0207,0.08386
733,1,1_1,0.1,0.01875,0.07104
734,1,1_1,0.1,0.01865,0.072
735,1,1_1,0.1,0.01923,0.0747
736,1,1_1,0.1,0.02339,0.1031
737,1,1_1,0.1,0.01889,0.089
738,1,1_1,0.1,0.02199,0.1298
739,1,1_1,0.1,0.01945,0.0799
740,1,1_1,0.1,0.014885,0.0944
741,1,1_1,0.1,0.01741,0.0719
742,1,1_1,0.1,0.01518,0.0759
743,1,1_1,0.1,0.01999,0.07336
744,1,1_1,0.1,0.02205,0.0799
745,1,1_1,0.1,0.0203,0.1195
746,1,1_1,0.1,0.02153,0.0809
747,1,1_1,0.1,0.02275,0.07935
748,1,1_1,0.1,0.01736,0.0704
749,1,1_1,0.1,0.01888,0.07007
750,1,1_1,0.1,0.01825,0.088
751,1,1_1,0.1,0.0208,0.0747
752,1,1_1,0.1,0.01698,0.0725
753,1,1_1,0.1,0.01717,0.0694
754,1,1_1,0.1,0.0192,0.09106
755,1,1_1,0.1,0.02158,0.0902
756,1,1_1,0.1,0.0181,0.07526
757,1,1_1,0.1,0.01802,0.10547
758,1,1_1,0.1,0.02954,0.10376
759,1,1_1,0.1,0.01802,0.0794
760,1,1_1,0.1,0.02133,0.1299
761,1,1_1,0.1,0.01822,0.08984
762,1,1_1,0.1,0.02026,0.0829
763,1,1_1,0.1,0.01848,0.0787
764,1,1_1,0.1,0.01599,0.0775
765,1,1_1,0.1,0.02019,0.07605
766,1,1_1,0.1,0.01811,0.07697
767,1,1_1,0.1,0.0212,0.1423
768,1,1_1,0.1,0.01935,0.0864
769,1,1_1,0.1,0.01807,0.1212
770,1,1_1,0.1,0.021,0.08527
771,1,1_1,0.1,0.01915,0.1509
772,1,1_1,0.1,0.01724,0.0724
773,1,1_1,0.1,0.02289,0.08203
774,1,1_1,0.1,0.02834,0.0877
775,1,1_1,0.1,0.01945,0.0727
776,1,1_1,0.1,0.02003,0.07837
777,1,1_1,0.1,0.01814,0.0775
778,1,1_1,0.1,0.0192,0.07544
779,1,1_1,0.1,0.02983,0.11566
780,1,1_1,0.1,0.0198,0.0866
781,1,1_1,0.1,0.0192,0.1282
782,1,1_1,0.1,0.02087,0.08795
783,1,1_1,0.1,0.0181,0.0765
784,1,1_1,0.1,0.02185,0.0731
785,1,1_1,0.1,0.01923,0.07117
786,1,1_1,0.1,0.03336,0.10535
787,1,1_1,0.1,0.01851,0.0772
788,1,1_1,0.1,0.01796,0.08417
789,1,1_1,0.1,0.03134,0.1001
790,1,1_1,0.1,0.01839,0.11707
791,1,1_1,0.1,0.02257,0.0993
792,1,1_1,0.1,0.01645,0.0944
793,1,1_1,0.1,0.01683,0.1539
794,1,1_1,0.1,0.01448,0.0776
795,1,1_1,0.1,0.01707,0.0725
796,1,1_1,0.1,0.02219,0.0895
797,1,1_1,0.1,0.02069,0.0788
798,1,1_1,0.1,0.01918,0.0736
799,1,1_1,0.1,0.0172,0.07104
800,1,1_1,0.1,0.01955,0.0691
801,1,1_1,0.1,0.01529,0.1169
802,1,1_1,0.1,0.02246,0.0825
803,1,1_1,0.1,0.01923,0.07214
804,1,1_1,0.1,0.02176,0.0775
805,1,1_1,0.1,0.01839,0.0701
806,1,1_1,0.1,0.02213,0.07935
807,1,1_1,0.1,0.02545,0.0975
808,1,1_1,0.1,0.01461,0.1481
809,1,1_1,0.1,0.02042,0.127
810,1,1_1,0.1,0.02211,0.0768
811,1,1_1,0.1,0.02211,0.08887
812,1,1_1,0.1,0.0161,0.0737
813,1,1_1,0.1,0.01974,0.06995
814,1,1_1,0.1,0.02925,0.1285
815,1,1_1,0.1,0.01682,0.086
816,1,1_1,0.1,0.02017,0.0712
817,1,1_1,0.1,0.02058,0.10455
818,1,1_1,0.1,0.01855,0.07404
819,1,1_1,0.1,0.01639,0.0772
820,1,1_1,0.1,0.0217,0.0737
821,1,1_1,0.1,0.01993,0.0741
822,1,1_1,0.1,0.0183,0.0738
823,1,1_1,0.1,0.01738,0.07117
824,1,1_1,0.1,0.01463,0.07886
825,1,1_1,0.1,0.01811,0.1173
826,1,1_1,0.1,0.02046,0.0798
827,1,1_1,0.1,0.01678,0.0785
828,1,1_1,0.1,0.0205,0.07196
829,1,1_1,0.1,0.02386,0.08075
830,1,1_1,0.1,0.02065,0.07623
831,1,1_1,0.1,0.01964,0.0778
832,1,1_1,0.1,0.0201,0.08984
833,1,1_1,0.1,0.01967,0.07715
834,1,1_1,0.1,0.01678,0.0739
835,1,1_1,0.1,0.0263,0.1257
836,1,1_1,0.1,0.0225,0.089
837,1,1_1,0.1,0.01778,0.0778
838,1,1_1,0.1,0.01927,0.0759
839,1,1_1,0.1,0.01752,0.07275
840,1,1_1,0.1,0.0203,0.0857
841,1,1_1,0.1,0.01706,0.0735
842,1,1_1,0.1,0.0252,0.07715
843,1,1_1,0.1,0.01561,0.078
844,1,1_1,0.1,0.01828,0.08704
845,1,1_1,0.1,0.0207,0.1422
846,1,1_1,0.1,0.02173,0.079
847,1,1_1,0.1,0.01761,0.11035
848,1,1_1,0.1,0.01929,0.0897
849,1,1_1,0.1,0.02084,0.0706
850,1,1_1,0.1,0.02312,0.0793
851,1,1_1,0.1,0.02225,0.1102
852,1,1_1,0.1,0.02063,0.0847
853,1,1_1,0.1,0.01656,0.0952
854,1,1_1,0.1,0.02438,0.07477
855,1,1_1,0.1,0.01984,0.08344
856,1,1_1,0.1,0.02588,0.0987
857,1,1_1,0.1,0.02036,0.0713
858,1,1_1,0.1,0.01833,0.07196
859,1,1_1,0.1,0.02405,0.10065
860,1,1_1,0.1,0.02415,0.08466
861,1,1_1,0.1,0.01862,0.0723
862,1,1_1,0.1,0.01895,0.08344
863,1,1_1,0.1,0.02802,0.1418
864,1,1_1,0.1,0.01799,0.0915
865,1,1_1,0.1,0.01888,0.0757
866,1,1_1,0.1,0.01895,0.0714
867,1,1_1,0.1,0.01837,0.0742
868,1,1_1,0.1,0.02203,0.08105
869,1,1_1,0.1,0.01642,0.0831
870,1,1_1,0.1,0.02219,0.07904
871,1,1_1,0.1,0.02162,0.08105
872,1,1_1,0.1,0.01993,0.0813
873,1,1_1,0.1,0.03348,0.10144
874,1,1_1,0.1,0.01926,0.0866
875,1,1_1,0.1,0.01639,0.0707
876,1,1_1,0.1,0.0261,0.12305
877,1,1_1,0.1,0.02248,0.0819
878,1,1_1,0.1,0.01659,0.0722
879,1,1_1,0.1,0.01819,0.06903
880,1,1_1,0.1,0.0239,0.1091
881,1,1_1,0.1,0.02133,0.1326
882,1,1_1,0.1,0.02106,0.08514
883,1,1_1,0.1,0.02383,0.0912
884,1,1_1,0.1,0.02437,0.1071
885,1,1_1,0.1,0.0196,0.0887
886,1,1_1,0.1,0.01859,0.06976
887,1,1_1,0.1,0.01894,0.07837
888,1,1_1,0.1,0.0196,0.0742
889,1,1_1,0.1,0.02547,0.11945
890,1,1_1,0.1,0.01439,0.092
891,1,1_1,0.1,0.01907,0.0938
892,1,1_1,0.1,0.01274,0.1403
893,1,1_1,0.1,0.0219,0.0933
894,1,1_1,0.1,0.01944,0.1101
895,1,1_1,0.1,0.01813,0.0779
896,1,1_1,0.1,0.02249,0.0914
897,1,1_1,0.1,0.02142,0.0783
898,1,1_1,0.1,0.01567,0.08636
899,1,1_1,0.1,0.02129,0.09204
900,1,1_1,0.1,0.01778,0.08435
901,1,1_1,0.1,0.01787,0.06995
902,1,1_1,0.1,0.02045,0.1425
903,1,1_1,0.1,0.02193,0.0822
904,1,1_1,0.1,0.01955,0.0786
905,1,1_1,0.1,0.02478,0.09894
906,1,1_1,0.1,0.01823,0.0866
907,1,1_1,0.1,0.0271,0.1232
908,1,1_1,0.1,0.01971,0.1251
909,1,1_1,0.1,0.02097,0.082
910,1,1_1,0.1,0.01985,0.0871
911,1,1_1,0.1,0.01881,0.1133
912,1,1_1,0.1,0.01843,0.07855
913,1,1_1,0.1,0.0257,0.1072
914,1,1_1,0.1,0.01782,0.07605
915,1,1_1,0.1,0.0192,0.0808
916,1,1_1,0.1,0.02287,0.09796
917,1,1_1,0.1,0.0177,0.11237
918,1,1_1,0.1,0.01968,0.07104
919,1,1_1,0.1,0.01796,0.08356
920,1,1_1,0.1,0.01854,0.08075
921,1,1_1,0.1,0.01852,0.0795
922,1,1_1,0.1,0.02618,0.0942
923,1,1_1,0.1,0.02249,0.0888
924,1,1_1,0.1,0.01991,0.0761
925,1,1_1,0.1,0.01682,0.0708
926,1,1_1,0.1,0.01926,0.1192
927,1,1_1,0.1,0.01782,0.1332
928,1,1_1,0.1,0.015434,0.0722
929,1,1_1,0.1,0.02452,0.119
930,1,1_1,0.1,0.02347,0.07684
931,1,1_1,0.1,0.0306,0.09106
932,1,1_1,0.1,0.0184,0.07336
933,1,1_1,0.1,0.01464,0.07184
934,1,1_1,0.1,0.02077,0.08154
935,1,1_1,0.1,0.02191,0.0964
936,1,1_1,0.1,0.02086,0.0759
937,1,1_1,0.1,0.0235,0.08136
938,1,1_1,0.1,0.02434,0.0915
939,1,1_1,0.1,0.02882,0.11426
940,1,1_1,0.1,0.02101,0.0718
941,1,1_1,0.1,0.01736,0.0826
942,1,1_1,0.1,0.02261,0.0776
943,1,1_1,0.1,0.02394,0.0767
944,1,1_1,0.1,0.01869,0.0835
945,1,1_1,0.1,0.02322,0.1088
946,1,1_1,0.1,0.01494,0.07513
947,1,1_1,0.1,0.02257,0.08185
948,1,1_1,0.1,0.0235,0.1616
949,1,1_1,0.1,0.01764,0.1971
950,1,1_1,0.1,0.02588,0.10486
951,1,1_1,0.1,0.02086,0.0766
952,1,1_1,0.1,0.02234,0.0833
953,1,1_1,0.1,0.02094,0.1123
954,1,1_1,0.1,0.02017,0.0705
955,1,1_1,0.1,0.0292,0.08466
956,1,1_1,0.1,0.01727,0.0712
957,1,1_1,0.1,0.02097,0.0856
958,1,1_1,0.1,0.02472,0.1179
959,1,1_1,0.1,0.01868,0.0751
960,1,1_1,0.1,0.0154,0.0972
961,1,1_1,0.1,0.02098,0.09296
962,1,1_1,0.1,0.02649,0.1445
963,1,1_1,0.1,0.02333,0.1279
964,1,1_1,0.1,0.02115,0.1139
965,1,1_1,0.1,0.02882,0.0918
966,1,1_1,0.1,0.02074,0.08826
967,1,1_1,0.1,0.02238,0.0747
968,1,1_1,0.1,0.01715,0.08014
969,1,1_1,0.1,0.02426,0.1412
970,1,1_1,0.1,0.01758,0.1572
971,1,1_1,0.1,0.02542,0.11163
972,1,1_1,0.1,0.01743,0.0925
973,1,1_1,0.1,0.0214,0.0758
974,1,1_1,0.1,0.02232,0.11316
975,1,1_1,0.1,0.01932,0.1498
976,1,1_1,0.1,0.02121,0.0751
977,1,1_1,0.1,0.01987,0.073
978,1,1_1,0.1,0.02238,0.0777
979,1,1_1,0.1,0.01721,0.07117
980,1,1_1,0.1,0.01613,0.07904
981,1,1_1,0.1,0.02086,0.0765
982,1,1_1,0.1,0.0252,0.08167
983,1,1_1,0.1,0.02254,0.0923
984,1,1_1,0.1,0.02014,0.0713
985,1,1_1,0.1,0.01564,0.0969
986,1,1_1,0.1,0.02016,0.075
987,1,1_1,0.1,0.02032,0.0764
988,1,1_1,0.1,0.02132,0.07104
989,1,1_1,0.1,0.01566,0.10236
990,1,1_1,0.1,0.01537,0.0736
991,1,1_1,0.1,0.02118,0.1256
992,1,1_1,0.1,0.01913,0.07324
993,1,1_1,0.1,0.02106,0.0702
994,1,1_1,0.1,0.02077,0.0851
995,1,1_1,0.1,0.02052,0.1021
996,1,1_1,0.1,0.01549,0.07733
997,1,1_1,0.1,0.01714,0.09503
998,1,1_1,0.1,0.01924,0.07227
999,1,1_1,0.1,0.01839,0.07605
1000,1,1_1,0.2,0.01949,0.0843
1001,1,1_1,0.2,0.02325,0.07684
1002,1,1_1,0.2,0.02077,0.09894
1003,1,1_1,0.2,0.0239,0.1006
1004,1,1_1,0.2,0.02126,0.0759
1005,1,1_1,0.2,0.02454,0.1438
1006,1,1_1,0.2,0.01738,0.0724
1007,1,1_1,0.2,0.01695,0.0712
1008,1,1_1,0.2,0.0252,0.0885
1009,1,1_1,0.2,0.02599,0.0845
1010,1,1_1,0.2,0.01944,0.1026
1011,1,1_1,0.2,0.02127,0.08777
1012,1,1_1,0.2,0.0167,0.0698
1013,1,1_1,0.2,0.02226,0.0826
1014,1,1_1,0.2,0.02875,0.0793
1015,1,1_1,0.2,0.02325,0.07214
1016,1,1_1,0.2,0.02332,0.0914
1017,1,1_1,0.2,0.02507,0.0775
1018,1,1_1,0.2,0.02637,0.1244
1019,1,1_1,0.2,0.02097,0.0916
1020,1,1_1,0.2,0.02213,0.1015
1021,1,1_1,0.2,0.03815,0.11395
1022,1,1_1,0.2,0.01735,0.0732
1023,1,1_1,0.2,0.02328,0.0929
1024,1,1_1,0.2,0.03284,0.0927
1025,1,1_1,0.2,0.02254,0.09924
1026,1,1_1,0.2,0.02649,0.0959
1027,1,1_1,0.2,0.0283,0.08417
1028,1,1_1,0.2,0.02371,0.08026
1029,1,1_1,0.2,0.02339,0.1074
1030,1,1_1,0.2,0.01894,0.06854
1031,1,1_1,0.2,0.02484,0.07574
1032,1,1_1,0.2,0.02748,0.0839
1033,1,1_1,0.2,0.02687,0.0828
1034,1,1_1,0.2,0.02477,0.08887
1035,1,1_1,0.2,0.03662,0.0847
1036,1,1_1,0.2,0.02975,0.0883
1037,1,1_1,0.2,0.03757,0.10516
1038,1,1_1,0.2,0.0198,0.09686
1039,1,1_1,0.2,0.02756,0.11365
1040,1,1_1,0.2,0.02252,0.09235
1041,1,1_1,0.2,0.02838,0.0914
1042,1,1_1,0.2,0.03038,0.0981
1043,1,1_1,0.2,0.03647,0.1055
1044,1,1_1,0.2,0.01988,0.0781
1045,1,1_1,0.2,0.02643,0.1134
1046,1,1_1,0.2,0.02798,0.105
1047,1,1_1,0.2,0.02895,0.08136
1048,1,1_1,0.2,0.02002,0.1046
1049,1,1_1,0.2,0.02011,0.07544
1050,1,1_1,0.2,0.02756,0.0913
1051,1,1_1,0.2,0.02304,0.07715
1052,1,1_1,0.2,0.02733,0.0839
1053,1,1_1,0.2,0.02393,0.115
1054,1,1_1,0.2,0.03467,0.08057
1055,1,1_1,0.2,0.0402,0.0992
1056,1,1_1,0.2,0.01968,0.0935
1057,1,1_1,0.2,0.02982,0.0918
1058,1,1_1,0.2,0.0263,0.1063
1059,1,1_1,0.2,0.02145,0.0802
1060,1,1_1,0.2,0.04016,0.0942
1061,1,1_1,0.2,0.0269,0.1137
1062,1,1_1,0.2,0.02701,0.0969
1063,1,1_1,0.2,0.0318,0.0977
1064,1,1_1,0.2,0.0268,0.1185
1065,1,1_1,0.2,0.01862,0.0863
1066,1,1_1,0.2,0.02219,0.0812
1067,1,1_1,0.2,0.02115,0.09436
1068,1,1_1,0.2,0.02325,0.085
1069,1,1_1,0.2,0.02979,0.1333
1070,1,1_1,0.2,0.02988,0.0961
1071,1,1_1,0.2,0.02351,0.0977
1072,1,1_1,0.2,0.02518,0.127
1073,1,1_1,0.2,0.02611,0.0775
1074,1,1_1,0.2,0.03214,0.0875
1075,1,1_1,0.2,0.03183,0.09576
1076,1,1_1,0.2,0.02618,0.0785
1077,1,1_1,0.2,0.02132,0.11444
1078,1,1_1,0.2,0.02617,0.0822
1079,1,1_1,0.2,0.01839,0.0848
1080,1,1_1,0.2,0.03017,0.0836
1081,1,1_1,0.2,0.02902,0.09625
1082,1,1_1,0.2,0.02087,0.08203
1083,1,1_1,0.2,0.02408,0.0908
1084,1,1_1,0.2,0.02899,0.0804
1085,1,1_1,0.2,0.02351,0.1287
1086,1,1_1,0.2,0.0223,0.0837
1087,1,1_1,0.2,0.02461,0.1647
1088,1,1_1,0.2,0.0272,0.0828
1089,1,1_1,0.2,0.02301,0.116
1090,1,1_1,0.2,0.02147,0.0855
1091,1,1_1,0.2,0.03041,0.08887
1092,1,1_1,0.2,0.02943,0.0779
1093,1,1_1,0.2,0.0353,0.1001
1094,1,1_1,0.2,0.02371,0.1493
1095,1,1_1,0.2,0.01997,0.10706
1096,1,1_1,0.2,0.02089,0.10315
1097,1,1_1,0.2,0.02515,0.1217
1098,1,1_1,0.2,0.02951,0.12366
1099,1,1_1,0.2,0.02411,0.0762
1100,1,1_1,0.2,0.01907,0.06903
1101,1,1_1,0.2,0.01956,0.0795
1102,1,1_1,0.2,0.0266,0.09393
1103,1,1_1,0.2,0.02048,0.074
1104,1,1_1,0.2,0.01764,0.0885
1105,1,1_1,0.2,0.03087,0.0779
1106,1,1_1,0.2,0.0275,0.1104
1107,1,1_1,0.2,0.02496,0.08344
1108,1,1_1,0.2,0.0221,0.0714
1109,1,1_1,0.2,0.02274,0.0922
1110,1,1_1,0.2,0.03955,0.1481
1111,1,1_1,0.2,0.03043,0.11816
1112,1,1_1,0.2,0.02643,0.07806
1113,1,1_1,0.2,0.02895,0.09247
1114,1,1_1,0.2,0.02588,0.10394
1115,1,1_1,0.2,0.01782,0.1108
1116,1,1_1,0.2,0.02774,0.0881
1117,1,1_1,0.2,0.02592,0.07526
1118,1,1_1,0.2,0.02475,0.0889
1119,1,1_1,0.2,0.02313,0.0714
1120,1,1_1,0.2,0.02596,0.08026
1121,1,1_1,0.2,0.02899,0.0802
1122,1,1_1,0.2,0.02692,0.0863
1123,1,1_1,0.2,0.02255,0.07623
1124,1,1_1,0.2,0.02429,0.2008
1125,1,1_1,0.2,0.02922,0.09
1126,1,1_1,0.2,0.01889,0.0936
1127,1,1_1,0.2,0.024,0.07697
1128,1,1_1,0.2,0.01643,0.078
1129,1,1_1,0.2,0.0368,0.0836
1130,1,1_1,0.2,0.02965,0.0846
1131,1,1_1,0.2,0.02452,0.1191
1132,1,1_1,0.2,0.03062,0.07745
1133,1,1_1,0.2,0.02185,0.1044
1134,1,1_1,0.2,0.02788,0.0776
1135,1,1_1,0.2,0.03983,0.1321
1136,1,1_1,0.2,0.02686,0.1826
1137,1,1_1,0.2,0.02599,0.0886
1138,1,1_1,0.2,0.03183,0.1076
1139,1,1_1,0.2,0.01996,0.11346
1140,1,1_1,0.2,0.02695,0.1038
1141,1,1_1,0.2,0.02324,0.0873
1142,1,1_1,0.2,0.02664,0.0726
1143,1,1_1,0.2,0.02902,0.0824
1144,1,1_1,0.2,0.02695,0.09247
1145,1,1_1,0.2,0.0149,0.0837
1146,1,1_1,0.2,0.0244,0.0905
1147,1,1_1,0.2,0.0274,0.08264
1148,1,1_1,0.2,0.02705,0.0816
1149,1,1_1,0.2,0.01906,0.09314
1150,1,1_1,0.2,0.02298,0.10803
1151,1,1_1,0.2,0.0262,0.1025
1152,1,1_1,0.2,0.0226,0.1355
1153,1,1_1,0.2,0.03598,0.1045
1154,1,1_1,0.2,0.02553,0.08484
1155,1,1_1,0.2,0.02995,0.1781
1156,1,1_1,0.2,0.02205,0.0976
1157,1,1_1,0.2,0.02187,0.0779
1158,1,1_1,0.2,0.02919,0.11176
1159,1,1_1,0.2,0.03099,0.1033
1160,1,1_1,0.2,0.02771,0.07745
1161,1,1_1,0.2,0.02039,0.0854
1162,1,1_1,0.2,0.03214,0.11664
1163,1,1_1,0.2,0.03537,0.1279
1164,1,1_1,0.2,0.0204,0.11597
1165,1,1_1,0.2,0.03143,0.08594
1166,1,1_1,0.2,0.02724,0.10596
1167,1,1_1,0.2,0.02718,0.08167
1168,1,1_1,0.2,0.02766,0.1099
1169,1,1_1,0.2,0.02922,0.1204
1170,1,1_1,0.2,0.03503,0.10486
1171,1,1_1,0.2,0.02304,0.0952
1172,1,1_1,0.2,0.0355,0.0895
1173,1,1_1,0.2,0.03165,0.0771
1174,1,1_1,0.2,0.0259,0.08295
1175,1,1_1,0.2,0.0275,0.0869
1176,1,1_1,0.2,0.03293,0.1145
1177,1,1_1,0.2,0.02351,0.1089
1178,1,1_1,0.2,0.03004,0.0875
1179,1,1_1,0.2,0.02136,0.0842
1180,1,1_1,0.2,0.03177,0.1262
1181,1,1_1,0.2,0.03458,0.0984
1182,1,1_1,0.2,0.03256,0.088
1183,1,1_1,0.2,0.02173,0.0848
1184,1,1_1,0.2,0.02943,0.08484
1185,1,1_1,0.2,0.0281,0.09357
1186,1,1_1,0.2,0.0381,0.10376
1187,1,1_1,0.2,0.02481,0.0786
1188,1,1_1,0.2,0.02904,0.09467
1189,1,1_1,0.2,0.03342,0.0952
1190,1,1_1,0.2,0.02042,0.0797
1191,1,1_1,0.2,0.02414,0.0858
1192,1,1_1,0.2,0.02536,0.07837
1193,1,1_1,0.2,0.01826,0.1302
1194,1,1_1,0.2,0.03506,0.1048
1195,1,1_1,0.2,0.02861,0.088
1196,1,1_1,0.2,0.02962,0.09174
1197,1,1_1,0.2,0.03041,0.0797
1198,1,1_1,0.2,0.02641,0.0859
1199,1,1_1,0.2,0.03108,0.0857
1200,1,1_1,0.2,0.031,0.08636
1201,1,1_1,0.2,0.02155,0.08356
1202,1,1_1,0.2,0.0345,0.0937
1203,1,1_1,0.2,0.01855,0.0768
1204,1,1_1,0.2,0.02084,0.0758
1205,1,1_1,0.2,0.02959,0.10126
1206,1,1_1,0.2,0.02042,0.0714
1207,1,1_1,0.2,0.02643,0.1818
1208,1,1_1,0.2,0.02818,0.07556
1209,1,1_1,0.2,0.02907,0.10144
1210,1,1_1,0.2,0.02287,0.07574
1211,1,1_1,0.2,0.0297,0.0993
1212,1,1_1,0.2,0.02666,0.0869
1213,1,1_1,0.2,0.02109,0.07587
1214,1,1_1,0.2,0.02579,0.12
1215,1,1_1,0.2,0.0335,0.079
1216,1,1_1,0.2,0.02559,0.1266
1217,1,1_1,0.2,0.01974,0.0971
1218,1,1_1,0.2,0.02614,0.0874
1219,1,1_1,0.2,0.0367,0.1122
1220,1,1_1,0.2,0.0274,0.1351
1221,1,1_1,0.2,0.0352,0.11523
1222,1,1_1,0.2,0.02309,0.07306
1223,1,1_1,0.2,0.02644,0.0965
1224,1,1_1,0.2,0.03293,0.1147
1225,1,1_1,0.2,0.03104,0.0867
1226,1,1_1,0.2,0.02626,0.0939
1227,1,1_1,0.2,0.0202,0.08344
1228,1,1_1,0.2,0.02461,0.0826
1229,1,1_1,0.2,0.02948,0.08673
1230,1,1_1,0.2,0.02568,0.0862
1231,1,1_1,0.2,0.02686,0.0792
1232,1,1_1,0.2,0.0245,0.0987
1233,1,1_1,0.2,0.02998,0.08093
1234,1,1_1,0.2,0.02435,0.09247
1235,1,1_1,0.2,0.02434,0.0875
1236,1,1_1,0.2,0.02786,0.12384
1237,1,1_1,0.2,0.02693,0.09204
1238,1,1_1,0.2,0.025,0.0727
1239,1,1_1,0.2,0.03262,0.08215
1240,1,1_1,0.2,0.03397,0.0822
1241,1,1_1,0.2,0.03293,0.08185
1242,1,1_1,0.2,0.0341,0.1016
1243,1,1_1,0.2,0.02275,0.0796
1244,1,1_1,0.2,0.0295,0.08636
1245,1,1_1,0.2,0.02667,0.12054
1246,1,1_1,0.2,0.0292,0.08405
1247,1,1_1,0.2,0.0289,0.09015
1248,1,1_1,0.2,0.0334,0.0953
1249,1,1_1,0.2,0.02081,0.0803
1250,1,1_1,0.2,0.03528,0.1027
1251,1,1_1,0.2,0.02223,0.0869
1252,1,1_1,0.2,0.02274,0.0899
1253,1,1_1,0.2,0.03122,0.0806
1254,1,1_1,0.2,0.02791,0.0982
1255,1,1_1,0.2,0.02728,0.10376
1256,1,1_1,0.2,0.02391,0.09045
