,v1_unit,dlgn_unit,upper_bound,ampw,loss
4769,1,1_2,0.16,0.02522,0.0786
4770,1,1_2,0.16,0.0218,0.07526
4771,1,1_2,0.16,0.03062,0.0723
4772,1,1_2,0.16,0.0398,0.0795
4773,1,1_2,0.16,0.04178,0.08374
4774,1,1_2,0.16,0.0255,0.07104
4775,1,1_2,0.16,0.04034,0.09534
4776,1,1_2,0.16,0.0264,0.07294
4777,1,1_2,0.16,0.03284,0.0779
4778,1,1_2,0.16,0.10254,0.133
4779,1,1_2,0.16,0.03217,0.0783
4780,1,1_2,0.16,0.02766,0.0821
4781,1,1_2,0.16,0.05383,0.1179
4782,1,1_2,0.16,0.04993,0.08545
4783,1,1_2,0.16,0.03537,0.0783
4784,1,1_2,0.16,0.04703,0.0888
4785,1,1_2,0.16,0.03613,0.0866
4786,1,1_2,0.16,0.02774,0.0738
4787,1,1_2,0.16,0.03564,0.0851
4788,1,1_2,0.16,0.02786,0.08484
4789,1,1_2,0.16,0.02495,0.07056
4790,1,1_2,0.16,0.04907,0.08514
4791,1,1_2,0.16,0.0217,0.0696
4792,1,1_2,0.16,0.02483,0.07153
4793,1,1_2,0.16,0.02797,0.07794
4794,1,1_2,0.16,0.01816,0.0854
4795,1,1_2,0.16,0.04022,0.08746
4796,1,1_2,0.16,0.02754,0.07635
4797,1,1_2,0.16,0.02483,0.07
4798,1,1_2,0.16,0.032,0.08276
4799,1,1_2,0.16,0.02821,0.0805
4800,1,1_2,0.16,0.03937,0.0839
4801,1,1_2,0.16,0.0251,0.07117
4802,1,1_2,0.16,0.05264,0.1398
4803,1,1_2,0.16,0.0343,0.0787
4804,1,1_2,0.16,0.0793,0.09735
4805,1,1_2,0.16,0.052,0.12384
4806,1,1_2,0.16,0.03738,0.079
4807,1,1_2,0.16,0.0364,0.1249
4808,1,1_2,0.16,0.02907,0.0737
4809,1,1_2,0.16,0.03177,0.07336
4810,1,1_2,0.16,0.03564,0.0762
4811,1,1_2,0.16,0.02953,0.08484
4812,1,1_2,0.16,0.02577,0.0694
4813,1,1_2,0.16,0.02805,0.0755
4814,1,1_2,0.16,0.0822,0.11774
4815,1,1_2,0.16,0.02794,0.0771
4816,1,1_2,0.16,0.03622,0.08795
4817,1,1_2,0.16,0.02904,0.0853
4818,1,1_2,0.16,0.09235,0.1092
4819,1,1_2,0.16,0.02623,0.07855
4820,1,1_2,0.16,0.0353,0.1004
4821,1,1_2,0.16,0.03177,0.07715
4822,1,1_2,0.16,0.04828,0.1006
4823,1,1_2,0.16,0.0604,0.0882
4824,1,1_2,0.16,0.02599,0.07513
4825,1,1_2,0.16,0.02686,0.078
4826,1,1_2,0.16,0.0322,0.0735
4827,1,1_2,0.16,0.04477,0.0835
4828,1,1_2,0.16,0.02415,0.0745
4829,1,1_2,0.16,0.03836,0.09534
4830,1,1_2,0.16,0.0361,0.0812
4831,1,1_2,0.16,0.0268,0.0704
4832,1,1_2,0.16,0.03555,0.09576
4833,1,1_2,0.16,0.0614,0.0969
4834,1,1_2,0.16,0.02261,0.0726
4835,1,1_2,0.16,0.03418,0.08075
4836,1,1_2,0.16,0.023,0.07495
4837,1,1_2,0.16,0.02386,0.0754
4838,1,1_2,0.16,0.02629,0.0723
4839,1,1_2,0.16,0.03003,0.07416
4840,1,1_2,0.16,0.03555,0.07965
4841,1,1_2,0.16,0.02968,0.10443
4842,1,1_2,0.16,0.02863,0.0741
4843,1,1_2,0.16,0.03323,0.07684
4844,1,1_2,0.16,0.03366,0.07544
4845,1,1_2,0.16,0.0319,0.07416
4846,1,1_2,0.16,0.02567,0.0805
4847,1,1_2,0.16,0.04166,0.1064
4848,1,1_2,0.16,0.0816,0.1342
4849,1,1_2,0.16,0.03888,0.08417
4850,1,1_2,0.16,0.03967,0.0806
4851,1,1_2,0.16,0.02556,0.0759
4852,1,1_2,0.16,0.02858,0.0772
4853,1,1_2,0.16,0.03049,0.0807
4854,1,1_2,0.16,0.0637,0.08936
4855,1,1_2,0.16,0.03354,0.07495
4856,1,1_2,0.16,0.04294,0.0801
4857,1,1_2,0.16,0.03427,0.07587
4858,1,1_2,0.16,0.02652,0.0732
4859,1,1_2,0.16,0.05588,0.09686
4860,1,1_2,0.16,0.02396,0.08057
4861,1,1_2,0.16,0.03015,0.0784
4862,1,1_2,0.16,0.02695,0.07367
4863,1,1_2,0.16,0.06635,0.126
4864,1,1_2,0.16,0.03006,0.0882
4865,1,1_2,0.16,0.02686,0.0758
4866,1,1_2,0.16,0.03015,0.08203
4867,1,1_2,0.16,0.02155,0.07214
4868,1,1_2,0.16,0.0375,0.0982
4869,1,1_2,0.16,0.02072,0.0759
4870,1,1_2,0.16,0.0306,0.11414
4871,1,1_2,0.16,0.04636,0.0948
4872,1,1_2,0.16,0.02826,0.09155
4873,1,1_2,0.16,0.0377,0.1087
4874,1,1_2,0.16,0.03403,0.0867
4875,1,1_2,0.16,0.03168,0.0762
4876,1,1_2,0.16,0.0358,0.0949
4877,1,1_2,0.16,0.05472,0.10156
4878,1,1_2,0.16,0.0328,0.0841
4879,1,1_2,0.16,0.05057,0.09247
4880,1,1_2,0.16,0.02327,0.0745
4881,1,1_2,0.16,0.03824,0.08954
4882,1,1_2,0.16,0.03543,0.0815
4883,1,1_2,0.16,0.0626,0.1254
4884,1,1_2,0.16,0.02722,0.0746
4885,1,1_2,0.16,0.05475,0.10254
4886,1,1_2,0.16,0.03726,0.10236
4887,1,1_2,0.16,0.03348,0.0974
4888,1,1_2,0.16,0.0435,0.0853
4889,1,1_2,0.16,0.02559,0.0763
4890,1,1_2,0.16,0.04358,0.0975
4891,1,1_2,0.16,0.03323,0.07935
4892,1,1_2,0.16,0.02469,0.0714
4893,1,1_2,0.16,0.03537,0.0988
4894,1,1_2,0.16,0.03096,0.0713
4895,1,1_2,0.16,0.03156,0.07495
4896,1,1_2,0.16,0.02568,0.0714
4897,1,1_2,0.16,0.05194,0.0967
4898,1,1_2,0.16,0.02235,0.08234
4899,1,1_2,0.16,0.03084,0.07684
4900,1,1_2,0.16,0.02917,0.0759
4901,1,1_2,0.16,0.0237,0.0751
4902,1,1_2,0.16,0.02603,0.07104
4903,1,1_2,0.16,0.03165,0.0729
4904,1,1_2,0.16,0.03186,0.085
4905,1,1_2,0.16,0.0394,0.0831
4906,1,1_2,0.16,0.02765,0.0705
4907,1,1_2,0.16,0.02919,0.07794
4908,1,1_2,0.16,0.0244,0.0842
4909,1,1_2,0.16,0.02757,0.07654
4910,1,1_2,0.16,0.04895,0.08966
4911,1,1_2,0.16,0.0257,0.07434
4912,1,1_2,0.16,0.03165,0.0862
4913,1,1_2,0.16,0.02884,0.0854
4914,1,1_2,0.16,0.03815,0.0846
4915,1,1_2,0.16,0.02765,0.07434
4916,1,1_2,0.16,0.02805,0.0885
4917,1,1_2,0.16,0.0252,0.0879
4918,1,1_2,0.16,0.02269,0.07776
4919,1,1_2,0.16,0.02318,0.0708
4920,1,1_2,0.16,0.03265,0.0902
4921,1,1_2,0.16,0.02054,0.0764
4922,1,1_2,0.16,0.02565,0.08936
4923,1,1_2,0.16,0.03638,0.0901
4924,1,1_2,0.16,0.02567,0.07745
4925,1,1_2,0.16,0.0268,0.0794
4926,1,1_2,0.16,0.03757,0.07666
4927,1,1_2,0.16,0.0349,0.0768
4928,1,1_2,0.16,0.02237,0.07446
4929,1,1_2,0.16,0.03885,0.0943
4930,1,1_2,0.16,0.03827,0.078
4931,1,1_2,0.16,0.0326,0.0742
4932,1,1_2,0.16,0.03104,0.0817
4933,1,1_2,0.16,0.02394,0.07324
4934,1,1_2,0.16,0.03345,0.09607
4935,1,1_2,0.16,0.0399,0.085
4936,1,1_2,0.16,0.02646,0.0733
4937,1,1_2,0.16,0.06024,0.1366
4938,1,1_2,0.16,0.0414,0.0944
4939,1,1_2,0.16,0.02812,0.0769
4940,1,1_2,0.16,0.03632,0.0929
4941,1,1_2,0.16,0.03537,0.08765
4942,1,1_2,0.16,0.02795,0.07184
4943,1,1_2,0.16,0.0444,0.08997
4944,1,1_2,0.16,0.03452,0.0835
4945,1,1_2,0.16,0.05563,0.0938
4946,1,1_2,0.16,0.0321,0.08594
4947,1,1_2,0.16,0.0505,0.11816
4948,1,1_2,0.16,0.02194,0.07153
4949,1,1_2,0.16,0.04034,0.0894
4950,1,1_2,0.16,0.03403,0.10767
4951,1,1_2,0.16,0.04385,0.0988
4952,1,1_2,0.16,0.04587,0.08716
4953,1,1_2,0.16,0.0675,0.0907
4954,1,1_2,0.16,0.05475,0.1313
4955,1,1_2,0.16,0.02516,0.0728
4956,1,1_2,0.16,0.0353,0.0796
4957,1,1_2,0.16,0.0322,0.0781
4958,1,1_2,0.16,0.03122,0.0788
4959,1,1_2,0.16,0.0317,0.08203
4960,1,1_2,0.16,0.03244,0.1105
4961,1,1_2,0.16,0.02328,0.07935
4962,1,1_2,0.16,0.03152,0.0751
4963,1,1_2,0.16,0.04013,0.098
4964,1,1_2,0.16,0.0796,0.1049
4965,1,1_2,0.16,0.04663,0.0993
4966,1,1_2,0.16,0.0399,0.07684
4967,1,1_2,0.16,0.02483,0.0864
4968,1,1_2,0.16,0.02745,0.0741
4969,1,1_2,0.16,0.03488,0.0818
4970,1,1_2,0.16,0.02997,0.07513
4971,1,1_2,0.16,0.02925,0.0852
4972,1,1_2,0.16,0.02844,0.0858
4973,1,1_2,0.16,0.02843,0.08075
4974,1,1_2,0.16,0.03287,0.08636
4975,1,1_2,0.16,0.02405,0.0808
4976,1,1_2,0.16,0.03098,0.0848
4977,1,1_2,0.16,0.04187,0.0811
4978,1,1_2,0.16,0.03937,0.11316
4979,1,1_2,0.16,0.03818,0.08075
4980,1,1_2,0.16,0.02267,0.07336
4981,1,1_2,0.16,0.02615,0.07776
4982,1,1_2,0.16,0.02583,0.08203
4983,1,1_2,0.16,0.02989,0.07697
4984,1,1_2,0.16,0.02386,0.07556
4985,1,1_2,0.16,0.02827,0.0714
4986,1,1_2,0.16,0.0236,0.091
4987,1,1_2,0.16,0.0377,0.0811
4988,1,1_2,0.16,0.03165,0.07764
4989,1,1_2,0.16,0.0675,0.1333
4990,1,1_2,0.16,0.02385,0.0816
4991,1,1_2,0.16,0.02995,0.0813
4992,1,1_2,0.16,0.02393,0.0732
4993,1,1_2,0.16,0.02985,0.09015
4994,1,1_2,0.16,0.03247,0.07733
4995,1,1_2,0.16,0.02437,0.07263
4996,1,1_2,0.16,0.02461,0.0742
4997,1,1_2,0.16,0.02647,0.07715
4998,1,1_2,0.16,0.02905,0.07434
4999,1,1_2,0.16,0.06232,0.1234
5000,1,1_2,0.24,0.02948,0.0817
5001,1,1_2,0.24,0.02591,0.0832
5002,1,1_2,0.24,0.02893,0.07794
5003,1,1_2,0.24,0.0321,0.0777
5004,1,1_2,0.24,0.04044,0.0833
5005,1,1_2,0.24,0.0448,0.1091
5006,1,1_2,0.24,0.0305,0.0748
5007,1,1_2,0.24,0.03625,0.0751
5008,1,1_2,0.24,0.0486,0.08203
5009,1,1_2,0.24,0.035,0.08417
5010,1,1_2,0.24,0.02504,0.07043
5011,1,1_2,0.24,0.04428,0.1111
5012,1,1_2,0.24,0.03894,0.0738
5013,1,1_2,0.24,0.0351,0.0731
5014,1,1_2,0.24,0.0526,0.0892
5015,1,1_2,0.24,0.05212,0.09064
5016,1,1_2,0.24,0.02618,0.08185
5017,1,1_2,0.24,0.0422,0.08685
5018,1,1_2,0.24,0.02625,0.07086
5019,1,1_2,0.24,0.03265,0.0821
5020,1,1_2,0.24,0.04376,0.106
5021,1,1_2,0.24,0.04114,0.08264
5022,1,1_2,0.24,0.06793,0.11597
5023,1,1_2,0.24,0.02841,0.075
5024,1,1_2,0.24,0.04916,0.09845
5025,1,1_2,0.24,0.03207,0.0704
5026,1,1_2,0.24,0.02507,0.07574
5027,1,1_2,0.24,0.04645,0.08014
5028,1,1_2,0.24,0.0372,0.0812
5029,1,1_2,0.24,0.02934,0.08075
5030,1,1_2,0.24,0.03934,0.0773
5031,1,1_2,0.24,0.03992,0.07965
5032,1,1_2,0.24,0.05676,0.10925
5033,1,1_2,0.24,0.03564,0.0892
5034,1,1_2,0.24,0.0562,0.1139
5035,1,1_2,0.24,0.06247,0.1222
5036,1,1_2,0.24,0.04782,0.11005
5037,1,1_2,0.24,0.03333,0.0754
5038,1,1_2,0.24,0.03476,0.0895
5039,1,1_2,0.24,0.0848,0.11566
5040,1,1_2,0.24,0.0436,0.0933
5041,1,1_2,0.24,0.04016,0.0776
5042,1,1_2,0.24,0.04013,0.0909
5043,1,1_2,0.24,0.03616,0.0797
5044,1,1_2,0.24,0.03268,0.1046
5045,1,1_2,0.24,0.10144,0.1544
5046,1,1_2,0.24,0.02856,0.08954
5047,1,1_2,0.24,0.07794,0.11707
5048,1,1_2,0.24,0.0327,0.0957
5049,1,1_2,0.24,0.03955,0.0744
5050,1,1_2,0.24,0.02885,0.0697
5051,1,1_2,0.24,0.04425,0.11584
5052,1,1_2,0.24,0.03745,0.08
5053,1,1_2,0.24,0.06433,0.114
5054,1,1_2,0.24,0.03253,0.08325
5055,1,1_2,0.24,0.03476,0.08234
5056,1,1_2,0.24,0.03864,0.0773
5057,1,1_2,0.24,0.06415,0.13
5058,1,1_2,0.24,0.03558,0.0833
5059,1,1_2,0.24,0.03247,0.0961
5060,1,1_2,0.24,0.04456,0.1032
5061,1,1_2,0.24,0.02953,0.0793
5062,1,1_2,0.24,0.03323,0.0808
5063,1,1_2,0.24,0.04962,0.08704
5064,1,1_2,0.24,0.03552,0.077
5065,1,1_2,0.24,0.02733,0.08295
5066,1,1_2,0.24,0.03445,0.08154
5067,1,1_2,0.24,0.02823,0.08276
5068,1,1_2,0.24,0.03076,0.0759
5069,1,1_2,0.24,0.0244,0.07355
5070,1,1_2,0.24,0.05063,0.0833
5071,1,1_2,0.24,0.0256,0.0752
5072,1,1_2,0.24,0.03418,0.0733
5073,1,1_2,0.24,0.03128,0.07635
5074,1,1_2,0.24,0.04953,0.0956
5075,1,1_2,0.24,0.0408,0.0774
5076,1,1_2,0.24,0.03656,0.09186
5077,1,1_2,0.24,0.04736,0.0897
5078,1,1_2,0.24,0.03488,0.10175
5079,1,1_2,0.24,0.0393,0.0795
5080,1,1_2,0.24,0.04526,0.09094
5081,1,1_2,0.24,0.0313,0.0741
5082,1,1_2,0.24,0.0425,0.08777
5083,1,1_2,0.24,0.04272,0.11444
5084,1,1_2,0.24,0.03497,0.0766
5085,1,1_2,0.24,0.03235,0.07434
5086,1,1_2,0.24,0.04178,0.09753
5087,1,1_2,0.24,0.03864,0.1042
5088,1,1_2,0.24,0.0343,0.0736
5089,1,1_2,0.24,0.0228,0.0781
5090,1,1_2,0.24,0.04053,0.09485
5091,1,1_2,0.24,0.04413,0.08685
5092,1,1_2,0.24,0.0454,0.1515
5093,1,1_2,0.24,0.0323,0.0865
5094,1,1_2,0.24,0.02742,0.08734
5095,1,1_2,0.24,0.0363,0.0869
5096,1,1_2,0.24,0.0509,0.099
5097,1,1_2,0.24,0.04166,0.09045
5098,1,1_2,0.24,0.03001,0.0749
5099,1,1_2,0.24,0.05017,0.0942
5100,1,1_2,0.24,0.02531,0.097
5101,1,1_2,0.24,0.0357,0.0815
5102,1,1_2,0.24,0.05484,0.138
5103,1,1_2,0.24,0.1503,0.1416
5104,1,1_2,0.24,0.0284,0.0796
5105,1,1_2,0.24,0.08795,0.1187
5106,1,1_2,0.24,0.04596,0.0826
5107,1,1_2,0.24,0.03415,0.0758
5108,1,1_2,0.24,0.04425,0.09924
5109,1,1_2,0.24,0.04608,0.09796
5110,1,1_2,0.24,0.0711,0.12415
5111,1,1_2,0.24,0.02571,0.0729
5112,1,1_2,0.24,0.098,0.11694
5113,1,1_2,0.24,0.03105,0.0837
5114,1,1_2,0.24,0.03564,0.10596
5115,1,1_2,0.24,0.0669,0.09955
5116,1,1_2,0.24,0.02855,0.0774
5117,1,1_2,0.24,0.0601,0.11676
5118,1,1_2,0.24,0.04617,0.10114
5119,1,1_2,0.24,0.03146,0.0719
5120,1,1_2,0.24,0.03134,0.0884
5121,1,1_2,0.24,0.03543,0.0762
5122,1,1_2,0.24,0.03796,0.0856
5123,1,1_2,0.24,0.0584,0.09503
5124,1,1_2,0.24,0.03815,0.0782
5125,1,1_2,0.24,0.0525,0.1111
5126,1,1_2,0.24,0.04813,0.092
5127,1,1_2,0.24,0.03162,0.0829
5128,1,1_2,0.24,0.05576,0.10156
5129,1,1_2,0.24,0.0835,0.10364
5130,1,1_2,0.24,0.04425,0.10095
5131,1,1_2,0.24,0.02711,0.0798
5132,1,1_2,0.24,0.06885,0.1395
5133,1,1_2,0.24,0.0661,0.1121
5134,1,1_2,0.24,0.1283,0.1901
5135,1,1_2,0.24,0.03111,0.07965
5136,1,1_2,0.24,0.0345,0.0859
5137,1,1_2,0.24,0.04178,0.1101
5138,1,1_2,0.24,0.0788,0.1066
5139,1,1_2,0.24,0.08826,0.1274
5140,1,1_2,0.24,0.02448,0.0714
5141,1,1_2,0.24,0.0589,0.1002
5142,1,1_2,0.24,0.03476,0.0901
5143,1,1_2,0.24,0.02902,0.0869
5144,1,1_2,0.24,0.03732,0.1007
5145,1,1_2,0.24,0.02943,0.08093
5146,1,1_2,0.24,0.0456,0.0948
5147,1,1_2,0.24,0.05573,0.10016
5148,1,1_2,0.24,0.06076,0.11707
5149,1,1_2,0.24,0.08386,0.128
5150,1,1_2,0.24,0.04755,0.09296
5151,1,1_2,0.24,0.05197,0.11365
5152,1,1_2,0.24,0.04752,0.09045
5153,1,1_2,0.24,0.04886,0.092
5154,1,1_2,0.24,0.03586,0.07837
5155,1,1_2,0.24,0.03625,0.0859
5156,1,1_2,0.24,0.03473,0.07947
5157,1,1_2,0.24,0.04492,0.1411
5158,1,1_2,0.24,0.0379,0.1149
5159,1,1_2,0.24,0.06354,0.11475
5160,1,1_2,0.24,0.0443,0.0778
5161,1,1_2,0.24,0.02736,0.0737
5162,1,1_2,0.24,0.0552,0.1302
5163,1,1_2,0.24,0.02919,0.0776
5164,1,1_2,0.24,0.03973,0.0916
5165,1,1_2,0.24,0.03973,0.10004
5166,1,1_2,0.24,0.0509,0.0915
5167,1,1_2,0.24,0.06027,0.11694
5168,1,1_2,0.24,0.10004,0.1329
5169,1,1_2,0.24,0.12427,0.12415
5170,1,1_2,0.24,0.03778,0.0808
5171,1,1_2,0.24,0.0321,0.0814
5172,1,1_2,0.24,0.0607,0.1228
5173,1,1_2,0.24,0.04492,0.08887
5174,1,1_2,0.24,0.071,0.1246
5175,1,1_2,0.24,0.0517,0.1007
5176,1,1_2,0.24,0.02292,0.075
5177,1,1_2,0.24,0.05975,0.10156
5178,1,1_2,0.24,0.03442,0.0773
5179,1,1_2,0.24,0.03433,0.076
5180,1,1_2,0.24,0.04782,0.0894
5181,1,1_2,0.24,0.0426,0.0985
5182,1,1_2,0.24,0.03958,0.0843
5183,1,1_2,0.24,0.031,0.0757
5184,1,1_2,0.24,0.0341,0.09326
5185,1,1_2,0.24,0.039,0.0796
5186,1,1_2,0.24,0.0343,0.0727
5187,1,1_2,0.24,0.08215,0.1129
5188,1,1_2,0.24,0.03198,0.07935
5189,1,1_2,0.24,0.04977,0.10736
5190,1,1_2,0.24,0.0331,0.0935
5191,1,1_2,0.24,0.06696,0.10394
5192,1,1_2,0.24,0.0306,0.0884
5193,1,1_2,0.24,0.02567,0.07916
5194,1,1_2,0.24,0.05148,0.08795
5195,1,1_2,0.24,0.06744,0.114
5196,1,1_2,0.24,0.04785,0.0875
5197,1,1_2,0.24,0.03897,0.08514
5198,1,1_2,0.24,0.0518,0.105
5199,1,1_2,0.24,0.03772,0.08185
5200,1,1_2,0.24,0.04584,0.08685
5201,1,1_2,0.24,0.03885,0.09204
5202,1,1_2,0.24,0.05054,0.1044
5203,1,1_2,0.24,0.04266,0.0806
5204,1,1_2,0.24,0.05936,0.1056
5205,1,1_2,0.24,0.04092,0.0868
5206,1,1_2,0.24,0.02892,0.07513
5207,1,1_2,0.24,0.05252,0.0921
5208,1,1_2,0.24,0.0425,0.0881
5209,1,1_2,0.24,0.0403,0.0882
5210,1,1_2,0.24,0.02977,0.07825
5211,1,1_2,0.24,0.03024,0.07495
5212,1,1_2,0.24,0.04825,0.0875
5213,1,1_2,0.24,0.02458,0.0706
5214,1,1_2,0.24,0.03827,0.08527
5215,1,1_2,0.24,0.0357,0.08124
5216,1,1_2,0.24,0.05173,0.0905
5217,1,1_2,0.24,0.0578,0.09546
5218,1,1_2,0.24,0.0368,0.07935
5219,1,1_2,0.24,0.09204,0.1203
5220,1,1_2,0.24,0.0351,0.1148
5221,1,1_2,0.24,0.0769,0.1013
5222,1,1_2,0.24,0.03436,0.0866
5223,1,1_2,0.24,0.02751,0.07434
5224,1,1_2,0.24,0.05515,0.0981
5225,1,1_2,0.24,0.03632,0.10486
5226,1,1_2,0.24,0.02278,0.0708
5227,1,1_2,0.24,0.0932,0.11304
5228,1,1_2,0.24,0.03445,0.0952
5229,1,1_2,0.24,0.05884,0.103
5230,1,1_2,0.24,0.04114,0.0851
5231,1,1_2,0.24,0.0339,0.08636
5232,1,1_2,0.24,0.05173,0.1119
5233,1,1_2,0.24,0.04898,0.1328
5234,1,1_2,0.24,0.03091,0.07275
5235,1,1_2,0.24,0.03137,0.09125
5236,1,1_2,0.24,0.02266,0.07666
5237,1,1_2,0.24,0.0671,0.1047
5238,1,1_2,0.24,0.04172,0.0898
5239,1,1_2,0.24,0.0644,0.135
5240,1,1_2,0.24,0.04623,0.0959
5241,1,1_2,0.24,0.051,0.09326
5242,1,1_2,0.24,0.03073,0.08234
5243,1,1_2,0.24,0.05325,0.0979
5244,1,1_2,0.24,0.03265,0.0914
5245,1,1_2,0.24,0.02695,0.0883
5246,1,1_2,0.24,0.03065,0.07294
5247,1,1_2,0.24,0.03928,0.09796
5248,1,1_2,0.24,0.041,0.08026
5249,1,1_2,0.24,0.0293,0.1001
5250,1,1_2,0.24,0.0737,0.1053
5251,1,1_2,0.24,0.02422,0.0797
5252,1,1_2,0.24,0.0371,0.0902
5253,1,1_2,0.24,0.03342,0.0776
5254,1,1_2,0.24,0.0284,0.0805
5255,1,1_2,0.24,0.04224,0.0984
5256,1,1_2,0.24,0.06506,0.0942
5257,1,1_2,0.24,0.033,0.0807
5258,1,1_2,0.24,0.0614,0.0943
5259,1,1_2,0.24,0.03604,0.0868
5260,1,1_2,0.24,0.03696,0.086
5261,1,1_2,0.24,0.02534,0.074
5262,1,1_2,0.24,0.058,0.1185
5263,1,1_2,0.24,0.08673,0.1055
5264,1,1_2,0.24,0.0411,0.0977
5265,1,1_2,0.24,0.0512,0.09033
5266,1,1_2,0.24,0.02443,0.07916
5267,1,1_2,0.24,0.0395,0.0969
5268,1,1_2,0.24,0.02457,0.078
5269,1,1_2,0.24,0.06027,0.1052
5270,1,1_2,0.24,0.03238,0.07446
5271,1,1_2,0.24,0.0459,0.0898
5272,1,1_2,0.24,0.02588,0.078
5273,1,1_2,0.24,0.03232,0.0927
5274,1,1_2,0.24,0.0381,0.07904
5275,1,1_2,0.24,0.05408,0.09454
5276,1,1_2,0.24,0.0512,0.0887
5277,1,1_2,0.24,0.03577,0.10535
5278,1,1_2,0.24,0.1136,0.1311
5279,1,1_2,0.24,0.03638,0.0759
5280,1,1_2,0.24,0.04956,0.10876
5281,1,1_2,0.24,0.04178,0.0888
5282,1,1_2,0.24,0.0735,0.1252
5283,1,1_2,0.24,0.0421,0.0991
5284,1,1_2,0.24,0.02448,0.06915
5285,1,1_2,0.24,0.05048,0.0938
5286,1,1_2,0.24,0.03302,0.0853
5287,1,1_2,0.24,0.0441,0.094
5288,1,1_2,0.24,0.02962,0.08124
5289,1,1_2,0.24,0.07794,0.11566
5290,1,1_2,0.24,0.03928,0.1383
5291,1,1_2,0.24,0.05292,0.09503
5292,1,1_2,0.24,0.03256,0.0837
5293,1,1_2,0.24,0.0495,0.1149
5294,1,1_2,0.24,0.03516,0.0785
5295,1,1_2,0.24,0.06995,0.1186
5296,1,1_2,0.24,0.04767,0.0808
5297,1,1_2,0.24,0.06274,0.1106
5298,1,1_2,0.24,0.04065,0.09845
5299,1,1_2,0.24,0.05127,0.09875
5300,1,1_2,0.24,0.03915,0.10345
5301,1,1_2,0.24,0.02322,0.0816
5302,1,1_2,0.24,0.04868,0.1088
5303,1,1_2,0.24,0.02411,0.0817
5304,1,1_2,0.24,0.04395,0.1083
5305,1,1_2,0.24,0.05255,0.1389
5306,1,1_2,0.24,0.0642,0.1422
5307,1,1_2,0.24,0.03195,0.0736
5308,1,1_2,0.24,0.02965,0.08417
5309,1,1_2,0.24,0.0696,0.1096
5310,1,1_2,0.24,0.02716,0.07043
5311,1,1_2,0.24,0.063,0.1088
5312,1,1_2,0.24,0.05493,0.1121
5313,1,1_2,0.24,0.0427,0.09314
5314,1,1_2,0.24,0.02849,0.0761
5315,1,1_2,0.24,0.05084,0.0931
5316,1,1_2,0.24,0.04672,0.08514
5317,1,1_2,0.24,0.059,0.0956
5318,1,1_2,0.24,0.0475,0.09595
5319,1,1_2,0.24,0.02989,0.0887
5320,1,1_2,0.24,0.0396,0.0907
5321,1,1_2,0.24,0.0698,0.1284
5322,1,1_2,0.24,0.0366,0.089
5323,1,1_2,0.24,0.0316,0.0834
5324,1,1_2,0.24,0.0336,0.09033
5325,1,1_2,0.24,0.03946,0.0925
5326,1,1_2,0.24,0.02997,0.0765
5327,1,1_2,0.24,0.0797,0.1077
5328,1,1_2,0.24,0.05768,0.1382
5329,1,1_2,0.24,0.024,0.0723
5330,1,1_2,0.24,0.03558,0.07947
5331,1,1_2,0.24,0.05576,0.10254
5332,1,1_2,0.24,0.03387,0.0841
5333,1,1_2,0.24,0.05426,0.1469
5334,1,1_2,0.24,0.06067,0.1266
5335,1,1_2,0.24,0.03099,0.07684
5336,1,1_2,0.24,0.0425,0.10095
5337,1,1_2,0.24,0.06506,0.09424
5338,1,1_2,0.24,0.05066,0.0882
5339,1,1_2,0.24,0.07324,0.1813
5340,1,1_2,0.24,0.0421,0.10236
5341,1,1_2,0.24,0.0395,0.09015
5342,1,1_2,0.24,0.068,0.1052
5343,1,1_2,0.24,0.05267,0.1018
5344,1,1_2,0.24,0.02388,0.0776
5345,1,1_2,0.24,0.0265,0.07336
5346,1,1_2,0.24,0.07745,0.11755
5347,1,1_2,0.24,0.0466,0.0898
5348,1,1_2,0.24,0.02596,0.0882
5349,1,1_2,0.24,0.0268,0.0771
5350,1,1_2,0.24,0.0347,0.08026
5351,1,1_2,0.24,0.04437,0.1132
5352,1,1_2,0.24,0.04025,0.08234
5353,1,1_2,0.24,0.05948,0.1133
5354,1,1_2,0.24,0.04135,0.101
5355,1,1_2,0.24,0.04764,0.0878
5356,1,1_2,0.24,0.0739,0.1177
5357,1,1_2,0.24,0.041,0.0815
5358,1,1_2,0.24,0.0297,0.07855
5359,1,1_2,0.24,0.0568,0.1189
5360,1,1_2,0.24,0.07776,0.1703
5361,1,1_2,0.24,0.0333,0.0846
5362,1,1_2,0.24,0.04242,0.102
5363,1,1_2,0.24,0.0543,0.12476
5364,1,1_2,0.24,0.04153,0.08594
5365,1,1_2,0.24,0.0716,0.1144
5366,1,1_2,0.24,0.0648,0.1033
5367,1,1_2,0.24,0.048,0.09686
5368,1,1_2,0.24,0.03296,0.07715
5369,1,1_2,0.24,0.03207,0.0786
5370,1,1_2,0.24,0.04816,0.0918
5371,1,1_2,0.24,0.05817,0.09784
5372,1,1_2,0.24,0.04153,0.0885
5373,1,1_2,0.24,0.0697,0.10114
5374,1,1_2,0.24,0.0659,0.1177
5375,1,1_2,0.24,0.06287,0.1054
5376,1,1_2,0.24,0.0316,0.09143
5377,1,1_2,0.24,0.0278,0.0848
